_key,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,divisão,discount,ccu,,,
1509010,1509010,Curiosaurios Club. Un viaje espacial,Digital Monster Collective,Digital Monster Collective,,0,2,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,,
1509400,1509400,Cargo Transportation: Low Poly ,Laush Dmitriy Sergeevich,Laush Studio,,18,5,0,"20,000 .. 50,000",0,0,0,0,299,299,"2,99",0,0,,,
1509460,1509460,Retrowave Drive,Probobrator games,Probobrator games,,7,2,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1509700,1509700,Marble Ball Racing,cosineman,cosineman,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1510310,1510310,Dream Escape,SecondWorldVR Studios,SecondWorldVR Studios,,0,3,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1511190,1511190,Super Toy Cars Offroad,Eclipse Games,Eclipse Games,,24,8,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,0,,,
1511250,1511250,Vector Race,Kedexa,Kedexa,,2,4,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,0,,,
1511630,1511630,TrackDayR,MadCow S.r.l.,MadCow S.r.l.,,127,42,0,"0 .. 20,000",0,0,0,0,2499,2499,"24,99",0,3,,,
1512300,1512300,Quick Race,Source Byte Sp. z o.o.,Source Byte Sp. z o.o.,,11,6,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1513250,1513250,溪风谷之战(roguelike moba game),douzs.Studio,douzs.Studio,,4,3,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,5,,,
1513950,1513950,Motor Assailant: Prologue,DSW Games,DSW Games,,7,1,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0,0,,,
1514300,1514300,The Tower Of TigerQiuQiu 2,TigerQiuQiu,TigerQiuQiu,,2,2,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,0,,,
1514740,1514740,Chaos Road,Zeeppo,Zeeppo,,1,2,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1515280,1515280,Detective Story,LTZinc,Big Black Bear,,59,27,0,"20,000 .. 50,000",0,0,0,0,49,99,"0,99",51,0,,,
1515340,1515340,Lazy Postman,ImperiumGame,ImperiumGame,,11,5,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1515750,1515750,Star Squadron: Student Driver,Mark Arenz,Mark Arenz,,2,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
1519130,1519130,CARGAME,Ready To Play,Ready To Play,,42,27,0,"100,000 .. 200,000",0,0,0,0,199,199,"1,99",0,0,,,
1520370,1520370,Mon Bazou,Santa Goat,Santa Goat,,4234,148,0,"100,000 .. 200,000",2582,1608,4586,1608,1399,1399,"13,99",0,534,,,
1520640,1520640,Ultimate Bumper Cars - Dodgems,ogsoftgames,ogsoftgames,,2,1,0,"0 .. 20,000",0,0,0,0,1799,1799,"17,99",0,0,,,
1521050,1521050,ZombieVan Drive,INFINITE BRIDGE,INFINITE BRIDGE,,2,2,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1521520,1521520,SKIIIIIIIIIIIIIIID,Volens Nolens Games,Volens Nolens Games,,35,5,0,"0 .. 20,000",0,0,0,0,55,399,"3,99",86,1,,,
1521820,1521820,LightWave,Noah Petrides,P3T Programming,,4,0,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,0,,,
1522350,1522350,Zombie Drift,indiegames3000,indiegames3000,,0,1,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1522490,1522490,Boring in paradise,Timofei Usikov,cd-doma production,,2,0,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1523350,1523350,Rocket Drift,Woolhig,Woolhig,,3,0,0,"50,000 .. 100,000",0,0,0,0,499,499,"4,99",0,0,,,
1524580,1524580,Dual Cars,indiegames3000,indiegames3000,,4,0,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1524810,1524810,Carotic - Academic Version,Marc Kletz,Marc Kletz,,6,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
1525640,1525640,The Build And Race Hotrod Game,oivind edvardsen,oivind edvardsen,,0,1,0,"0 .. 20,000",0,0,0,0,899,899,"8,99",0,0,,,
1527080,1527080,XTHRUST,XTHRUST LLC,XTHRUST LLC,,6,10,0,"0 .. 20,000",0,0,0,0,1499,1499,"14,99",0,1,,,
1527230,1527230,UC KART,Akky-06's Lab,Akky-06's Lab,,1,1,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1527280,1527280,Starship Tunnel,INFINITY BRIDGE,INFINITY BRIDGE,,2,2,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1528240,1528240,Super Dirt Racers,Haphazard Studios,Haphazard Studios,,180,45,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,1,,,
1528770,1528770,RoadPunk,ChangeMe,ChangeMe,,4,2,0,"0 .. 20,000",0,0,0,0,59,99,"0,99",40,0,,,
1528890,1528890,Climb Human,NeedFreeMove,NeedFreeMove,,16,17,0,"0 .. 20,000",0,0,0,0,59,99,"0,99",40,0,,,
1530890,1530890,Car Constructor,Sweet Games,Sweet Games,,43,24,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,1,,,
1531460,1531460,Distorted world,Alexandr Sidorov,Alexandr Sidorov,,3,2,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1531720,1531720,Need for Drive - Open World Multiplayer Racing,Success Games,"Success Games, Cristian Manolachi, Atomic Fabrik",,914,468,0,"50,000 .. 100,000",4,0,4,0,49,499,"4,99",90,34,,,
1531730,1531730,Japanese Drag Racing (JDM) - ジェイディーエム,Success Games,Success Games,,20,9,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1531750,1531750,Highway Traffic Racer,Success Games,Success Games,,24,9,0,"0 .. 20,000",0,0,0,0,99,199,"1,99",50,0,,,
1531800,1531800,Retro Racer,Sweet Games,Sweet Games,,7,7,0,"0 .. 20,000",0,0,0,0,49,99,"0,99",51,0,,,
1534180,1534180,Super Woden GP,ViJuDa,ViJuDa,,201,16,0,"20,000 .. 50,000",0,0,0,0,1299,1299,"12,99",0,1,,,
1534520,1534520,STRAY KITTEN,LTZinc,LTZinc,,51,9,0,"0 .. 20,000",0,0,0,0,49,99,"0,99",51,0,,,
1534810,1534810,CityPunk,ChangeMe,ChangeMe,,4,1,0,"0 .. 20,000",0,0,0,0,59,99,"0,99",40,0,,,
1535200,1535200,Rocket Skates VR,EpiXR Games UG,EpiXR Games UG,,47,7,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1535490,1535490,Eggcelerate!,"Tim Beaudet, Tyre Bytes LLC",Tyre Bytes LLC,,81,3,0,"0 .. 20,000",0,0,0,0,1199,1199,"11,99",0,1,,,
1535500,1535500,Mini Car Racing - Tiny Split Screen Tournament,EpiXR Games UG,EpiXR Games UG,,32,5,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1536590,1536590,Cyclotronica,"Randy Lee Blain, Jason Blain","Monumental Arts Engineering, LLC",,2,0,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1536740,1536740,TrackMaster: Free-For-All Motorsport,The Motor Game Company,The Motor Game Company,,8,0,0,"0 .. 20,000",0,0,0,0,799,799,"7,99",0,0,,,
1537410,1537410,Twilight Drive,Eponymouse,Eponymouse,,5,0,0,"0 .. 20,000",0,0,0,0,799,799,"7,99",0,0,,,
1537470,1537470,Velocity Vector,Alpha Lyrae,Alpha Lyrae,,10,4,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1538810,1538810,Physics car FOREVER,Rex Junior,Rex Junior,,4,16,0,"0 .. 20,000",0,0,0,0,49,199,"1,99",75,0,,,
1541040,1541040,Formula Bit Racing,Josep Monzonis Hernandez,Josep Monzonis Hernandez,,1,2,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1542100,1542100,Wheelie King Online,Kimmo Halonen,Kimble Games,,35,8,0,"0 .. 20,000",0,0,0,0,0,0,0,0,5,,,
1542790,1542790,SRX: The Game,"Monster Games, Inc.","Monster Games, Inc.",,114,13,0,"0 .. 20,000",0,0,0,0,3999,3999,"39,99",0,15,,,
1543650,1543650,Car Looper,Yannick Laubscher,Snotax Games,,2,0,0,"0 .. 20,000",0,0,0,0,599,599,"5,99",0,0,,,
1545270,1545270,Power Of Slide,ABG,ABG,,1,0,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1547820,1547820,TOP TRUCK DRIVER,Stas Paty9mkin,Piece Of Voxel,,11,8,0,"0 .. 20,000",0,0,0,0,99,999,"9,99",90,0,,,
1548400,1548400,Roll a Ball With Your Friends,Utage Guys,Utage Guys,,56,3,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,3,,,
1548930,1548930,Viking Story,LTZinc,LTZinc,,21,7,0,"0 .. 20,000",0,0,0,0,49,99,"0,99",51,0,,,
1551360,1551360,Forza Horizon 5,Playground Games,Xbox Game Studios,,69834,10211,0,"2,000,000 .. 5,000,000",2869,266,1453,165,5999,5999,"59,99",0,8642,,,
1552630,1552630,MOONWAVE OVERDRIVE,Virtual Edition,Virtual Edition,,2,3,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1555350,1555350,Drift Mania,PixelMegaGamesCorp,PixelMegaGamesCorp,,4,14,0,"0 .. 20,000",0,0,0,0,50,299,"2,99",83,0,,,
1555880,1555880,Beam Car Crash Derby,Success Games,Success Games,,5,4,0,"0 .. 20,000",0,0,0,0,109,199,"1,99",45,0,,,
1556420,1556420,Wide Open,Talpidae,Talpidae,,17,0,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,0,,,
1556680,1556680,OVERSTARS,RoomsForRockets,RoomsForRockets,,1,0,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1557860,1557860,Gear.Club Unlimited 2 - Ultimate Edition,Eden Games,Microids,,31,18,0,"0 .. 20,000",0,0,0,0,3499,3499,"34,99",0,2,,,
1559500,1559500,Happy Halloween,NL Studio,HandMade Games,,18,10,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1559870,1559870,ORBTRAIN - Slot Racing,Hobbyist Game Dev #208012,Self-published,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1561860,1561860,Marble Muse Arcade,Shiny Snail LLC,Shiny Snail LLC,,8,2,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1562240,1562240,TOOTHY HISTORY,NL Studio,HandMade Games,,23,7,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1562440,1562440,SunSenSim,studeii,studeii.us,,1,0,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,1,,,
1562540,1562540,SpeedingRoad,NeedFreeMove,NeedFreeMove,,10,3,0,"0 .. 20,000",0,0,0,0,199,1999,"19,99",90,0,,,
1562970,1562970,Hyperspace : Andy's Adventure,Eşref Çağatay Güven,Eşref Çağatay Güven,,3,2,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1563420,1563420,Crazy Christmas,Anemona Games,Anemona Games,,1,1,0,"0 .. 20,000",0,0,0,0,200,200,2,0,0,,,
1563680,1563680,Long Road,ChangeMe,ChangeMe,,4,8,0,"0 .. 20,000",0,0,0,0,3499,3499,"34,99",0,0,,,
1563800,1563800,Traffic City,ChangeMe,ChangeMe,,16,5,0,"100,000 .. 200,000",0,0,0,0,59,99,"0,99",40,0,,,
1563900,1563900,MiniRacer,ChangeMe,ChangeMe,,13,11,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1563960,1563960,TravelRacer,ChangeMe,ChangeMe,,8,1,0,"0 .. 20,000",0,0,0,0,5999,5999,"59,99",0,0,,,
1564020,1564020,The Dark,Light Arc Studio Ltd,Light Arc Studio Ltd,,6,2,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1564100,1564100,Synth Drift,NanningsGames,NanningsGames,,9,4,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,1,,,
1564410,1564410,Zerone 2D,Woven Clover LLC,Aevity LLC,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1565200,1565200,Road Flash,Tamashii,Tamashii,,3,0,0,"0 .. 20,000",0,0,0,0,49,199,"1,99",75,0,,,
1566490,1566490,LONER,LTZinc,Big Black Bear,,28,17,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1568180,1568180,USA Truck Simulator,Success Games,"Success Games, Cristian Manolachi, Atomic Fabrik",,20,21,0,"0 .. 20,000",0,0,0,0,49,499,"4,99",90,0,,,
1571040,1571040,恶搞赛车 湿身吧！ Splash To Wild Kids,Super funny game,Super funny game,,1,1,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1571950,1571950,Slick Racing Game,SaltyTea-M,SaltyTea-M,,28,14,0,"0 .. 20,000",0,0,0,0,1299,1299,"12,99",0,6,,,
1572050,1572050,Crash Race,INFINITE BRIDGE,INFINITE BRIDGE,,11,3,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1572190,1572190,Hyposphere Z,Disoft Game Developers,Piece Of Voxel,,17,5,0,"20,000 .. 50,000",0,0,0,0,99,999,"9,99",90,0,,,
1572930,1572930,Void's Blight,CrashedReality,CrashedReality,,2,1,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1575270,1575270,Robin: Race!,Netzweck GmbH,Netzweck GmbH,,4,0,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1578300,1578300,Race - Total Toon Race,Andreas Otten,Andreas Otten,,2,0,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1578390,1578390,My Garage,Viking Game Studio,Viking Game Studio,,668,55,0,"0 .. 20,000",5589,0,5589,0,2499,2499,"24,99",0,56,,,
1580380,1580380,Descent Vector: Space Runner,Heavy Pepper Inc.,Heavy Pepper Inc.,,9,1,0,"20,000 .. 50,000",0,0,0,0,999,999,"9,99",0,0,,,
1581310,1581310,Dark Runner,Padani Games,Padani Games,,2,0,0,"0 .. 20,000",0,0,0,0,594,699,"6,99",15,0,,,
1581580,1581580,The Legend of Bear-Truck Trucker,Captain Games,Captain Games,,40,1,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1582070,1582070,The Forgotten Isles,Phantom Programming,Phantom Programming,,7,0,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1584340,1584340,Space Ship DRIFT,Hede,Hede,,3,3,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1586930,1586930,Extreme racing,PHX games,PHX games,,2,5,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1587610,1587610,Little drift,Vitok,Vitok,,1,2,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,0,,,
1587790,1587790,Desert Parkour,Prince Game Studio,Prince Game Studio,,19,13,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1587860,1587860,Let's Ride! Silver Buckle Stables,Coresoft Inc.,Cosmi Valusoft,,29,0,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,2,,,
1587970,1587970,ArcticBoy: The Interactive Story,TopSkyGames,TopSkyGames,,63,21,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1591310,1591310,World Racing '95,Oli Taylor,Oli Taylor,,7,4,0,"20,000 .. 50,000",0,0,0,0,99,99,"0,99",0,0,,,
1591870,1591870,Drift Phonk 666,deadworld games,deadworld games,,0,0,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1592390,1592390,Driving Simulator 2022,CataStoica,CataStoica,,6,0,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1594300,1594300,Police Monster Drift,RamicSoft,RamicSoft,,0,2,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1594310,1594310,Midnight Ohota,the Bratans,the Bratans,,3,0,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1596070,1596070,Angry Squirrel,LTZinc,LTZinc,,65,20,0,"0 .. 20,000",0,0,0,0,49,99,"0,99",51,0,,,
1596430,1596430,Loop Knight,PunkBallStudio,PunkBallStudio,,0,1,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1599270,1599270,Crazy Race,Dani Gas,Louie Inc,,12,4,0,"0 .. 20,000",0,0,0,0,49,99,"0,99",51,0,,,
1599540,1599540,Topsy Turvy,Brian Duhaime,Brian Duhaime,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1599670,1599670,Offroad Truck Racing,Technologies&amp,Simulators,Technologies&amp,Simulators,,2,2,0,"0 .. 20,000",0,0,0,0,0,59,199,70,0,
1599680,1599680,Street Racing: United,Technologies&Simulators,Technologies&Simulators,,0,1,0,"0 .. 20,000",0,0,0,0,449,1499,"14,99",70,0,,,
1600810,1600810,Pixel Speedrun,vendara,Indie Falcon,,7,0,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1601220,1601220,Smoots Summer Games,Kaneda Games,JanduSoft,,1,3,0,"0 .. 20,000",0,0,0,0,699,699,"6,99",0,0,,,
1602330,1602330,clown town 1443,YASSER MAHMOUD FATHY MAHMOUD MEAILY,YASSER MAHMOUD FATHY MAHMOUD MEAILY,,21,1,0,"0 .. 20,000",0,0,0,0,99,499,"4,99",80,0,,,
1603280,1603280,Chasing the wind,Blue panda Games,Blue panda Games,,2,4,0,"0 .. 20,000",0,0,0,0,2499,2499,"24,99",0,0,,,
1603960,1603960,Mini Madness,D6 TEAM,Drageus Games S.A.,,9,3,0,"0 .. 20,000",0,0,0,0,499,999,"9,99",50,0,,,
1605050,1605050,Crossy Bridge,INFINITE BRIDGE,INFINITE BRIDGE,,3,2,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1605120,1605120,Kate Kite,"DY STUDIO, DY STUDIO",DY STUDIO,,1,0,0,"0 .. 20,000",0,0,0,0,59,99,"0,99",40,0,,,
1606590,1606590,The Killer of Dishonor,LTZinc,LTZinc,,15,7,0,"0 .. 20,000",0,0,0,0,49,99,"0,99",51,0,,,
1606730,1606730,Coin Dash,Panamsoft TR,Panamsoft TR,,2,2,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1607000,1607000,Half Wing,BluSped,BluSped,,1,1,0,"0 .. 20,000",0,0,0,0,699,699,"6,99",0,0,,,
1607640,1607640,Arcade Drift,EFatullaev,EFatullaev,,7,1,0,"0 .. 20,000",0,0,0,0,19999,19999,"199,99",0,0,,,
1607860,1607860,Water Drift,Hede,Hede,,4,7,0,"0 .. 20,000",0,0,0,0,99,999,"9,99",90,0,,,
1608680,1608680,Midnight Driver,Kawaru Games,Kawaru Games,,81,33,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1610020,1610020,KING HAJWALA,climaxgamestudios,climaxgamestudios,,6,4,0,"0 .. 20,000",0,0,0,0,699,699,"6,99",0,0,,,
1610460,1610460,Monster Energy Supercross - The Official Videogame 5,Milestone S.r.l.,Milestone S.r.l.,,143,91,0,"0 .. 20,000",124,0,124,0,2499,4999,"49,99",50,53,,,
1610470,1610470,MXGP 2021 - The Official Motocross Videogame,Milestone S.r.l.,Milestone S.r.l.,,151,53,0,"0 .. 20,000",0,0,0,0,4999,4999,"49,99",0,46,,,
1611870,1611870,Loot City,R.E.M. Studios,R.E.M. Studios,,3,0,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1611890,1611890,Retrowave Road,deadworld games,deadworld games,,5,1,0,"0 .. 20,000",0,0,0,0,59,99,"0,99",40,0,,,
1612120,1612120,Crazy Boom,IImperiumGame,ImperiumGame,,12,7,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1613220,1613220,World CHAMPIONS: Decathlon,NowakGames,NowakGames,,5,0,0,"0 .. 20,000",0,0,0,0,899,899,"8,99",0,0,,,
1616550,1616550,Eyewitness Hopper,INFINITE BRIDGE,INFINITE BRIDGE,,1,3,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1617090,1617090,Setup Developer Tool 2021,Tim McArthur,Monkey Face Software LLC,,4,2,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,1,,,
1619150,1619150,Gustav Vasa: Adventures in the Dales,Crystalyrian Games,Crystalyrian Games,,1,0,0,"0 .. 20,000",0,0,0,0,599,599,"5,99",0,0,,,
1623300,1623300,Model Building Restoration,Hede,Hede,,0,17,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1624600,1624600,Realms VR,"Madman Games, RattlerCreed",Madman Games,,7,2,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1627240,1627240,At the behest of the Pike: Time To Run,"Dnovel, FreeAnimals_Software",Dnovel,,12,5,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
1630760,1630760,Infinity Valley,LionSpoon Dream,LionSpoon Dream,,6,0,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1633060,1633060,Time of Piracy,LTZinc,LTZinc,,17,8,0,"0 .. 20,000",0,0,0,0,49,99,"0,99",51,0,,,
1634090,1634090,Mini Racing World,Kitty In A Box,Kitty In A Box,,12,6,0,"0 .. 20,000",0,0,0,0,699,699,"6,99",0,0,,,
1634410,1634410,Animal Rivals: Up In The Air,Beast Games S.A.,Console Labs S.A.,,5,0,0,"0 .. 20,000",0,0,0,0,1199,1199,"11,99",0,0,,,
1635020,1635020,Untitled Marble Game,Alone Fox Games,Alone Fox Games,,33,2,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,1,,,
1635750,1635750,Air Racing VR,"UG Virtual Reality Technology Co.,Ltd.","UG Virtual Reality Technology Co.,Ltd.",,0,1,0,"0 .. 20,000",0,0,0,0,629,899,"8,99",30,0,,,
1635780,1635780,芯之迷城,青度互娱,青度互娱,,4,1,0,"0 .. 20,000",0,0,0,0,59,99,"0,99",40,0,,,
1637820,1637820,The Way Home,HiderumStudios,HiderumStudios,,12,2,0,"0 .. 20,000",0,0,0,0,99,199,"1,99",50,0,,,
1638520,1638520,Hyperglide,Interaction Ideas GmbH,Interaction Ideas GmbH,,22,6,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,1,,,
1639660,1639660,Topper Carrier,Livy Arthur,Issedone Studios,,8,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0,0,,,
1641880,1641880,Raising Torolith,ChochosanStudios,ChochosanStudios,,1,1,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1646880,1646880,Rumble Runners,Lunatinc,Lunatinc,,2,0,0,"0 .. 20,000",0,0,0,0,599,599,"5,99",0,0,,,
1647360,1647360,Little Dog Bob,Simon Eltz,Simon Eltz,,5,0,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1649440,1649440,Football Bus Battle 2021,BuffGames,BuffGames,,2,0,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1651390,1651390,Gos Castle Runner,Agostta Games,Agostta Games,,1,2,0,"0 .. 20,000",0,0,0,0,49,99,"0,99",51,0,,,
1654800,1654800,RC Rush,"Tea Monster Games, 4 Fun Studio",Tea Monster Games,,28,0,0,"0 .. 20,000",0,0,0,0,1799,1799,"17,99",0,0,,,
1655920,1655920,New Slippery Samurai,Retsu Teikoku,Retsu Teikoku,,10,1,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1656890,1656890,Hoverboard Chase,PixelMegaGamesCorp,PixelMegaGamesCorp,,3,5,0,"0 .. 20,000",0,0,0,0,49,99,"0,99",51,0,,,
1657350,1657350,Cyberflight,Grenoble,Grenoble,,5,4,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1658480,1658480,EQDRIVE.IO,Realityocean Games,Realityocean Games,,3,3,0,"0 .. 20,000",0,0,0,0,1199,1199,"11,99",0,0,,,
1659170,1659170,Snowboarding,INFINITE BRIDGE,INFINITE BRIDGE,,5,6,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1660460,1660460,Hoples,Amfich,Piece Of Voxel,,11,11,0,"0 .. 20,000",0,0,0,0,99,999,"9,99",90,0,,,
1660590,1660590,Detective Story: Reporter,LTZinc,LTZinc,,14,9,0,"0 .. 20,000",0,0,0,0,49,99,"0,99",51,0,,,
1667240,1667240,My name is human,NL Studio,Big Black Bear,,16,2,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1668080,1668080,Flåklypa Grand Prix,"Ravn Studio, Rock Pocket Games, Invictus Games",Zordix Publishing,,140,129,0,"0 .. 20,000",242,0,249,0,3499,3499,"34,99",0,9,,,
1669130,1669130,Retrowave Universe,Indium Entertainment,Indium Entertainment,,3,0,0,"20,000 .. 50,000",0,0,0,0,99,99,"0,99",0,0,,,
1671090,1671090,Ultra Boat Game!!!,Tamashii,Tamashii,,4,1,0,"0 .. 20,000",0,0,0,0,49,199,"1,99",75,0,,,
1671390,1671390,Ancient Dino Runner,Fenous,kovalevviktor,,9,2,0,"0 .. 20,000",0,0,0,0,129,1299,"12,99",90,1,,,
1671670,1671670,Splash Road,Crewxaa,Crewxaa,,1,4,0,"0 .. 20,000",0,0,0,0,99,99,"0,99",0,0,,,
1672340,1672340,Street Racer,Vivid Image,"Piko Interactive LLC, Bleem!",,1,2,0,"0 .. 20,000",0,0,0,0,999,999,"9,99",0,0,,,
1673520,1673520,Mini Kart Racing,IronyDev,IronyDev,,3,4,0,"0 .. 20,000",0,0,0,0,199,199,"1,99",0,0,,,
1675090,1675090,Car Physics Simulator,CarPhyGames,CarPhyGames,,17,17,0,"0 .. 20,000",0,0,0,0,399,399,"3,99",0,0,,,
1675100,1675100,AE86 EUROBEAT DRIFT,deadworld games,deadworld games,,12,0,0,"0 .. 20,000",0,0,0,0,69,199,"1,99",65,0,,,
1677570,1677570,Vacuum Pilot,"VacuumDev, Jackerino",VacuumDev,,18,0,0,"0 .. 20,000",0,0,0,0,499,499,"4,99",0,0,,,
1677620,1677620,TurBot,Jacob Moore,Igloo Games LLC,,15,0,0,"0 .. 20,000",0,0,0,0,1999,1999,"19,99",0,0,,,
1677740,1677740,Stumble Guys,Kitka Games,Kitka Games,,25241,2825,0,"2,000,000 .. 5,000,000",211,58,86,42,0,0,0,0,25640,,,
1679490,1679490,Sphere Arena,Blinking Bulb Studio,Blinking Bulb Studio,,3,0,0,"0 .. 20,000",0,0,0,0,899,899,"8,99",0,0,,,
1679840,1679840,Birb Race,Zankey Studio,Zankey Studio,,8,0,0,"0 .. 20,000",0,0,0,0,299,299,"2,99",0,0,,,
1680900,1680900,Escape from Nowhere,PancakeGames,Piece Of Voxel,,0,6,0,"0 .. 20,000",0,0,0,0,99,999,"9,99",90,0,,,
1681120,1681120,Dark Side of Fate,LTZinc,Big Black Bear,,14,5,0,"0 .. 20,000",0,0,0,0,49,99,"0,99",51,0,,,
1682600,1682600,Rolling Car,SimpleSoft,khukhrovr,,11,5,0,"0 .. 20,000",0,0,0,0,129,1299,"12,99",90,0,,,
1682610,1682610,Tank Zombie Smasher,SimpleSoft,khukhrovr,,11,6,0,"0 .. 20,000",0,0,0,0,109,1099,"10,99",90,0,,,
