_key,appid,name,developer,publisher,soma,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,,,
1177020,1177020,Gigantosaurus The Game,WildSphere,Outright Games Ltd.,28,22,6,0,"0 .. 20,000",0,0,0,0,2499,2499,0,1,,,
1178000,1178000,Ghost Dimension,My Oldschool Console,My Oldschool Console,28,28,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1481810,1481810,Ostrich Runner,Geleos,First Games Interactive,28,24,4,0,"0 .. 20,000",0,0,0,0,314,699,55,0,,,
1495380,1495380,Tricky Machines,Peter Soltesz,Gravitysensation,28,25,3,0,"0 .. 20,000",0,0,0,0,599,599,0,1,,,
1504140,1504140,Ninja Ming,杰克有茶,杰克有茶,28,27,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
1548930,1548930,Viking Story,LTZinc,LTZinc,28,21,7,0,"0 .. 20,000",0,0,0,0,49,99,51,0,,,
1559500,1559500,Happy Halloween,NL Studio,HandMade Games,28,18,10,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1638520,1638520,Hyperglide,Interaction Ideas GmbH,Interaction Ideas GmbH,28,22,6,0,"0 .. 20,000",0,0,0,0,299,299,0,1,,,
1654800,1654800,RC Rush,"Tea Monster Games, 4 Fun Studio",Tea Monster Games,28,28,0,0,"0 .. 20,000",0,0,0,0,1799,1799,0,0,,,
1958600,1958600,Barro F22,SC Jogos,SC Jogos,28,24,4,0,"0 .. 20,000",0,0,0,0,99,99,0,1,,,
378350,378350,Chromadrome 2,Alpha72 Games,Alpha72 Games,27,23,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
553110,553110,Alpine Ski VR,Suchworks Ltd,Suchworks Ltd,27,15,12,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
753210,753210,DIY Life,Silent Parrot Studio SRL,Silent Parrot Studio SRL,27,13,14,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0,,,
796780,796780,Star Drift,Catze,Catze,27,25,2,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0,,,
818140,818140,Stay Safe,Atomic Raccoon Studio,Atomic Raccoon Studio,27,26,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0,,,
881230,881230,Top Down Racer,Neobite Games,Neobite Games,27,17,10,0,"100,000 .. 200,000",0,0,0,0,599,599,0,0,,,
1054990,1054990,Race With Ryan,3DClouds,Outright Games Ltd.,27,22,5,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0,,,
1252040,1252040,Dreamstate Racing,Team Dreamstate,Ahlman Game Studio,27,14,13,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,,,
1466010,1466010,FPV Speed Drone,AR-BRIDGE,AR-BRIDGE,27,9,18,0,"0 .. 20,000",0,0,0,0,0,0,0,1,,,
1885640,1885640,Warehouse Simulator: Forklift Driver,"Andreev Worlds, Gamesforgames","Gamesforgames, Andreev Worlds",27,18,9,0,"0 .. 20,000",0,0,0,0,1099,1099,0,1,,,
714150,714150,Bombastic Cars,XOA Productions,XOA Productions,26,9,17,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
862130,862130,Rainy Day Racer,illegaldogs,illegaldogs,26,26,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
878470,878470,70 Seconds Survival,"Tero Lunkka, Valkeala Software",Tero Lunkka,26,10,16,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
912600,912600,Speedway Challenge Career,Artur Berkowski Berobasket,Artur Berkowski Berobasket,26,23,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
1004200,1004200,Biathlon Battle VR,Academtech LLC,Animar Games,26,15,11,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1023060,1023060,Yet Another Survival Game,RewindApp,RewindApp,26,14,12,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1155920,1155920,Snow Clearing Driving Simulator,A Nostru,My Way Games,26,15,11,0,"0 .. 20,000",0,0,0,0,219,999,78,0,,,
1839080,1839080,The Pointless Car Chase: Refueled,"R.E.M. Studios, NullReferenceException",R.E.M. Studios,26,25,1,0,"0 .. 20,000",0,0,0,0,99,99,0,1,,,
355230,355230,Faceted Flight,The Department of Silly Stuff,The Department of Silly Stuff,25,19,6,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
383620,383620,Flight Unlimited Las Vegas,Flight Systems LLC,Flight Systems LLC,25,6,19,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
592020,592020,SmuggleCraft,Happy Badger Studio,Happy Badger Studio,25,23,2,0,"0 .. 20,000",178,0,178,0,999,999,0,0,,,
651550,651550,ConcPerfect 2017,"David Bohan, Jacob Alfaro, Nyles Avey, Wesley King",Swimdog Co.,25,18,7,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
673840,673840,VR Formula,SAT-BOX,SAT-BOX,25,17,8,0,"0 .. 20,000",0,0,0,0,519,1299,60,0,,,
719930,719930,Super High Ball: Pinball Platformer,Emberstone Interactive,Emberstone Interactive,25,25,0,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0,,,
733770,733770,MegaRace 3,"Cryo Interactive, Jordan Freeman Group",Microids,25,7,18,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
771500,771500,The Intern,Red13Indie,Red13Indie,25,13,12,0,"0 .. 20,000",0,0,0,0,79,199,60,0,,,
801890,801890,Christmas Race 2,RewindApp,RewindApp,25,15,10,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
937970,937970,Running Girl,TonAme,TonAme,25,9,16,0,"0 .. 20,000",0,0,0,0,179,999,82,0,,,
1010150,1010150,PASHTET,Snkl Studio,Snkl Studio,25,19,6,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1028840,1028840,Super Toy Cars 2,Eclipse Games,Eclipse Games,25,17,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0,,,
1112960,1112960,Wildland,JooGray videogames,JooGray videogames,25,13,12,0,"0 .. 20,000",0,0,0,0,699,699,0,0,,,
1125900,1125900,Speedway Challenge 2019,Artur Berkowski Berobasket,Artur Berkowski Berobasket,25,21,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
1173630,1173630,Beat Rush,Ongakken s. r. o.,Ongakken s. r. o.,25,20,5,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
1218230,1218230,Rhythmic Retro Racer,Berzah Games,Berzah Games,25,17,8,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1302180,1302180,Racing Juke,Rabotiagi games,Rabotiagi games,25,18,7,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1357220,1357220,PogoChamp,Jake Rabinowitz,Jake Rabinowitz,25,24,1,0,"0 .. 20,000",0,0,0,0,999,999,0,3,,,
1357430,1357430,Rocket Rumble,PixelNAUTS Games,PixelNAUTS Games,25,23,2,0,"0 .. 20,000",0,0,0,0,999,999,0,4,,,
1422910,1422910,Agent Klutz,notagamestudio,notagamestudio,25,22,3,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,,,
1428140,1428140,Riding Seas,CatOnTree Studio,CatOnTree Studio,25,25,0,0,"0 .. 20,000",0,0,0,0,1299,1299,0,4,,,
1493410,1493410,Mini Car Money Chase,xproject,KazakovStudios,25,22,3,0,"0 .. 20,000",0,0,0,0,49,99,51,0,,,
1633060,1633060,Time of Piracy,LTZinc,LTZinc,25,17,8,0,"0 .. 20,000",0,0,0,0,49,99,51,0,,,
1683690,1683690,Skiing VR,DGMA,DGMA,25,22,3,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0,,,
496320,496320,Running Gods,Midnight Games EIRL,Midnight Games EIRL,24,18,6,0,"20,000 .. 50,000",133,0,133,0,499,499,0,2,,,
507030,507030,Bicyclism EP,Acid Cat,Acid Cat,24,15,9,0,"0 .. 20,000",157,0,157,0,799,799,0,0,,,
525350,525350,Thick Air,People Gotta Play,People Gotta Play,24,11,13,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
689040,689040,Scuttlers,Open Mid Interactive,Open Mid Interactive,24,20,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
720480,720480,Flappy Galaxy,Bacq Stellan,,24,10,14,0,"0 .. 20,000",2,0,2,0,99,99,0,0,,,
755230,755230,Target speed,Kedexa,Kedexa,24,10,14,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
801010,801010,Unsolved Stories,MadHoundGames,MadHoundGames,24,13,11,0,"0 .. 20,000",0,0,0,0,1599,1599,0,0,,,
861550,861550,Neon Universe,SharF Co.,SharF Co.,24,13,11,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
958300,958300,Cute Girls 可爱的女孩,Dance studio mix,Dance studio mix,24,12,12,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
1088160,1088160,Led It Rain VR,Ataverti,Ataverti,24,18,6,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
1196130,1196130,Top Run,Katata Games,Fantastico Studio,24,23,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1272690,1272690,Car Crush Racing Simulator,Enaayah Software Development and Services Private Limited,Enaayah Software Development and Services Private Limited,24,18,6,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1380060,1380060,Urban Trial Tricky Deluxe Edition,Tate Multimedia,Tate Multimedia,24,15,9,0,"0 .. 20,000",0,0,0,0,1199,1999,40,0,,,
1563900,1563900,MiniRacer,ChangeMe,ChangeMe,24,13,11,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1953170,1953170,Rose Action,Ma Ge Game,Ma Ge Game,24,10,14,0,"0 .. 20,000",0,0,0,0,399,499,20,3,,,
1990740,1990740,Barro GT,SC Jogos,SC Jogos,24,22,2,0,"0 .. 20,000",0,0,0,0,99,99,0,2,,,
471730,471730,Rocket Ski Racing,nocanwin,nocanwin,23,16,7,0,"0 .. 20,000",130,0,130,0,299,299,0,0,,,
597720,597720,Stunt Toys,"IKI STUDIOS, LLC","IKI STUDIOS, LLC",23,15,8,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
681150,681150,Rainbow Duck,Boogygames Studios,Boogygames Studios,23,13,10,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
745180,745180,Bike of the Wild,The Most,The Most,23,9,14,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
791570,791570,Redline Ultimate Racing,SimProse Studios,SimProse Studios,23,7,16,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
793620,793620,Hellbreaker,Virhex,Virhex,23,17,6,0,"0 .. 20,000",0,0,0,0,799,799,0,0,,,
793970,793970,Super Kids Racing,Yash Future Tech Solutions Pvt Ltd,Yash Future Tech Solutions Pvt Ltd,23,7,16,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
840440,840440,Good Boy!,FastGame,FastGame,23,13,10,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
864010,864010,Space Force,Semi Sağlam,My Way Games,23,13,10,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
869290,869290,Don't Look Down,Catapult Games,Catapult Games,23,20,3,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0,,,
1042930,1042930,Trackmaster,Master Technologies,Master Technologies,23,16,7,0,"0 .. 20,000",0,0,0,0,1199,1199,0,1,,,
1051920,1051920,CD-RUN,Quack Quack Games,Quack Quack Games,23,21,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1120920,1120920,ELON on MARS,SRS Games,SRS Games,23,13,10,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1231900,1231900,Porsche Hall of Legends VR,"United Digital Group GmbH, Nerdindustries GmbH",Dr. Ing. h.c.F. Porsche AG,23,15,8,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,,,
1347130,1347130,Kinetic Edge,SCT,SCT,23,20,3,0,"0 .. 20,000",0,0,0,0,559,799,30,0,,,
1370390,1370390,Offroad Horizons: Arcade Rock Crawling,"Grenoble Interactive, LLC","Grenoble Interactive, LLC",23,17,6,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1509400,1509400,Cargo Transportation: Low Poly ,Laush Dmitriy Sergeevich,Laush Studio,23,18,5,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0,,,
1660590,1660590,Detective Story: Reporter,LTZinc,LTZinc,23,14,9,0,"0 .. 20,000",0,0,0,0,49,99,51,0,,,
1710870,1710870,Super Drag Race,"Raciebug, Tero Lunkka","Tero Lunkka, Valkeala Software",23,19,4,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1801000,1801000,Traffic Racing,REALBB,Gales Corp.,23,17,6,0,"0 .. 20,000",0,0,0,0,109,1099,90,0,,,
375190,375190,VROOM: Aerie,VROOM,VROOM,22,17,5,0,"0 .. 20,000",0,0,0,0,349,499,30,0,,,
386330,386330,HoD: On open seas,Pirate goup media,Pirate group media,22,3,19,0,"0 .. 20,000",1,0,1,0,99,99,0,0,,,
414760,414760,Blue-Collar Astronaut,Mutated Software,Mutated Software,22,18,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
645650,645650,Chickens Madness,Vikong,Vikong,22,11,11,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
697430,697430,Differently Fast,VRUG,VRUG,22,21,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0,,,
710640,710640,PRO DRIFT RELOADED 2020,PhysX Studio,PhysX Studio,22,7,15,0,"0 .. 20,000",25,0,25,0,0,0,0,0,,,
722050,722050,Dean Daimon,Josh Tam Universe,OtakuMaker SARL,22,12,10,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
730580,730580,MegaRace 1,"Cryo Interactive, Jordan Freeman Group",Microids,22,16,6,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
748800,748800,Savage Offroad,Backburner Games,Backburner Games,22,13,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
774211,774211,Drive Buy,Glitchers,Glitchers,22,21,1,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0,,,
809450,809450,❂ Hexaluga ❂ Witch Hunter's Travelling Castle ♉,"Hede, Hexaluga mines",Hede,22,4,18,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
832550,832550,Tetripank,Narko Games,Narko Games,22,4,18,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
838420,838420,Longboard Stunts and Tricks,Art Of Adventures,Art Of Adventures,22,6,16,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
975800,975800,CosmoDrive: Zero,Diamond Cats Studio,Diamond Cats Studio,22,18,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1006700,1006700,3Gun Nation VR,Team Bravo Limited,Team Bravo Limited,22,13,9,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
1123310,1123310,Super Lobster Run,Volens Games,Volens Games,22,20,2,0,"0 .. 20,000",0,0,0,0,189,1899,90,0,,,
1199360,1199360,Rat Racer,jacku,uszymyszy,22,18,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
1393490,1393490,CheeseCube,CheesyGames,CheesyGames,22,22,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1401880,1401880,Midnight Bike,Vroom Vroom,Beep Beep,22,21,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1417000,1417000,Golf Party,VoidFiller Studios,VoidFiller Studios,22,18,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1451950,1451950,Street Outlaws 2: Winner Takes All,Team6 Game Studios,GameMill Entertainment,22,16,6,0,"0 .. 20,000",0,0,0,0,4999,4999,0,0,,,
1572190,1572190,Hyposphere Z,Disoft Game Developers,Piece Of Voxel,22,17,5,0,"20,000 .. 50,000",0,0,0,0,99,999,90,0,,,
1602330,1602330,clown town 1443,YASSER MAHMOUD FATHY MAHMOUD MEAILY,YASSER MAHMOUD FATHY MAHMOUD MEAILY,22,21,1,0,"0 .. 20,000",0,0,0,0,99,499,80,0,,,
1606590,1606590,The Killer of Dishonor,LTZinc,LTZinc,22,15,7,0,"0 .. 20,000",0,0,0,0,49,99,51,0,,,
1660460,1660460,Hoples,Amfich,Piece Of Voxel,22,11,11,0,"0 .. 20,000",0,0,0,0,99,999,90,0,,,
1741210,1741210,Speedway Challenge 2021,Artur Berkowski Berobasket,Artur Berkowski Berobasket,22,19,3,0,"0 .. 20,000",0,0,0,0,899,899,0,3,,,
1858620,1858620,DRAWER,npuKoJI team,npuKoJI team,22,22,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
1993030,1993030,Clown For Speed,RIVERSIDE SPORTS,RIVERSIDE SPORTS,22,21,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1997880,1997880,Lawnmower game: Mortal Race,"Tero Lunkka, Valkeala Software, Blackthug",Tero Lunkka,22,17,5,0,"0 .. 20,000",0,0,0,0,49,199,75,0,,,
468780,468780,The Concourse,"A &amp; B Game Studios, LLC","A &amp; B Game Studios, LLC",21,18,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
566900,566900,Wacky Wings VR,Pocket Money Games,Pocket Money Games,21,21,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
680170,680170,VR Triber,VR Triber,VR Triber,21,7,14,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,,,
777460,777460,Motor Strike: Racing Rampage,FivexGames,FivexGames,21,20,1,0,"0 .. 20,000",0,0,0,0,1399,1399,0,0,,,
809700,809700,CubeRun,Gunnevik,Gunnevik,21,16,5,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
876930,876930,Fancy Skiing 2: Online,哈视奇科技,哈视奇科技,21,12,9,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0,,,
896850,896850,Car Crash Online,Smartmove,Smartmove,21,10,11,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1005310,1005310,Snake vs Snake,Pretty Fly Games,Pretty Fly Games,21,21,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
1038680,1038680,凯旋岛,悦艺工作室,悦艺工作室,21,11,10,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
1056010,1056010,Ne Padai!,SharF Co.,SharF Co.,21,15,6,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1173340,1173340,War Trains,"Hede, Fallalypse studio",Hede,21,1,20,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1222020,1222020,BustaShip,robbiesla,robbiesla,21,21,0,0,"0 .. 20,000",0,0,0,0,799,799,0,0,,,
1294450,1294450,Little Witch Academia: VR Broom Racing,"UNIVRS, Inc.","UNIVRS, Inc.",21,18,3,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0,,,
1297890,1297890,Rocky Ride,Evgeny Cherepov,Evgeny Cherepov,21,13,8,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
1303280,1303280,Dirt Bike Motocross Stunts,Enaayah Software Development and Services Private Limited,Enaayah Software Development and Services Private Limited,21,18,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1304170,1304170,Drifter King Online,Vutune,Vutune,21,20,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1563800,1563800,Traffic City,ChangeMe,ChangeMe,21,16,5,0,"100,000 .. 200,000",0,0,0,0,59,99,40,0,,,
1963480,1963480,Race to Kyiv,Drogowit Pomorski,Drogowit Pomorski,21,21,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1967620,1967620,Tuk Tuk Extreme Simulator,"Cristian Manolachi, AtomicFabrik","Cristian Manolachi, Atomic Fabrik",21,14,7,0,"0 .. 20,000",0,0,0,0,499,499,0,1,,,
392890,392890,Trucker 2,Silden,Play Publishing,20,5,15,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
418260,418260,Gumball Drift,Ghost Machine,Ghost Machine,20,11,9,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
542570,542570,RunVR,Smoketree Studios,Smoketree Studios,20,16,4,0,"0 .. 20,000",87,0,87,0,599,599,0,0,,,
590790,590790,Snowballer,Church of Bolloxology,Church of Bolloxology,20,13,7,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
656780,656780,Bullyparade - DER Spiel,United Independent Entertainment,Spicy Fox GmbH,20,5,15,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
688150,688150,JUMPER : SPEEDRUN,,Tuttifrutti Interactive,20,7,13,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
689290,689290,My RC Buggy! VR,Chun Y.,Chun Y.,20,19,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
698620,698620,Screamer 2,Graffiti,Interplay,20,15,5,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
920710,920710,Burndown,BigBro Games,BigBro Games,20,9,11,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
934990,934990,Cute Girls VR,Tomimar,Tomimar,20,13,7,0,"0 .. 20,000",0,0,0,0,899,899,0,0,,,
989780,989780,Paradise City VR,AlinoVR,AlinoVR,20,4,16,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0,,,
1136930,1136930,Gekisou! Benza Race -Toilet Shooting Star-,Da-Soft,Da-Soft,20,16,4,0,"0 .. 20,000",0,0,0,0,699,699,0,0,,,
1164440,1164440,Extreme Offroad Monster Simulator,A Nostru,My Way Games,20,9,11,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1177070,1177070,Highway Game,AK Studio, AK Studio,20,13,7,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1236530,1236530,Starters Orders Classic Horse Racing,Strategic Designs Ltd.,Strategic Designs Ltd.,20,14,6,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0,,,
1264730,1264730,Total Arcade Racing,Pretty Fly Games,Pretty Fly Games,20,20,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1328050,1328050,Tornado Driver,Vutune,Vutune,20,19,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0,,,
1339850,1339850,Karting Grand Prix Minigame,Scorpiniti Bruno,Scorpiniti Bruno,20,19,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1410200,1410200,Uranus,notagamestudio,notagamestudio,20,20,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
1495250,1495250,LineVox,Piece Of Voxel,Piece Of Voxel,20,11,9,0,"200,000 .. 500,000",0,0,0,0,99,999,90,0,,,
1538810,1538810,Physics car FOREVER,Rex Junior,Rex Junior,20,4,16,0,"0 .. 20,000",0,0,0,0,49,199,75,0,,,
1761420,1761420,Without Pain,LTZinc,HandMade Games,20,15,5,0,"0 .. 20,000",0,0,0,0,1099,1099,0,0,,,
1877000,1877000,Retro Kart Rush,kurigamedev,kurigamedev,20,20,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
441640,441640,VALENS,Digitallion,Digitallion,19,7,12,0,"0 .. 20,000",0,0,0,0,799,799,0,0,,,
587770,587770,4x4 Road Race,Mirador Studio,Mirador Studio,19,9,10,0,"0 .. 20,000",0,0,0,0,0,0,0,0,,,
601590,601590,BattleTrucks,BattleGames,BattleGames,19,8,11,0,"0 .. 20,000",0,0,0,0,399,399,0,0,,,
621780,621780,Virtually Impossible,Growl Interactive,Growl Interactive,19,11,8,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
752710,752710,Infinity Trip,XiNFiNiTY Games,ToHeroes Game Studios LLC,19,9,10,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
798140,798140,Blood Drift,Zero Flag,Zero Flag,19,14,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
814600,814600,Tunnel B1,"NEON, Piko Interactive",Throwback Entertainment,19,9,10,0,"0 .. 20,000",0,0,0,0,699,699,0,0,,,
833810,833810,Extreme Formula Championship,Yash Future Tech Solutions Pvt Ltd,Yash Future Tech Solutions Pvt Ltd,19,8,11,0,"0 .. 20,000",0,0,0,0,699,699,0,0,,,
877980,877980,Hunting fields of Jackals,squatnine,squatnine,19,10,9,0,"0 .. 20,000",0,0,0,0,1799,1799,0,0,,,
905330,905330,oOo: Ascension,Kenny Creanor,Extra Mile Studios,19,17,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
938600,938600,Drift Stunt Racing 2019,FlagmanJeremy,FlagmanJeremy,19,12,7,0,"0 .. 20,000",0,0,0,0,49,99,51,0,,,
942760,942760,Burnout Drift,BoneCracker Games,"BoneCracker Games, Buğra Özdoğanlar",19,10,9,0,"0 .. 20,000",0,0,0,0,299,299,0,0,,,
1086460,1086460,Supermarket Shriek,Billy Goat Entertainment,PQube,19,17,2,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0,,,
1093800,1093800,Zeke's Peak,56K Games,56K Games,19,18,1,0,"0 .. 20,000",0,0,0,0,899,899,0,0,,,
1220080,1220080,Racing Bike Fight (Corona Virus Lockdown Special),Enaayah Software Development and Services Private Limited,Enaayah Software Development and Services Private Limited,19,15,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1222940,1222940,Cragls,Tim-Jannick Hopp,Tim-Jannick Hopp,19,15,4,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0,,,
1265080,1265080,溜冰的猪少,山竹,山竹,19,16,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1311150,1311150,Long Car Journey - A road trip game,Huge,Huge,19,6,13,0,"0 .. 20,000",0,0,0,0,499,499,0,0,,,
1318280,1318280,OverShoot Battle Race,OnlineObject,OnlineObject,19,18,1,0,"0 .. 20,000",0,0,0,0,999,999,0,1,,,
1341640,1341640,Hard Driver,Wertex Games,Gigantum Games,19,14,5,0,"0 .. 20,000",0,0,0,0,49,199,75,0,,,
1341650,1341650,Hard Driver 2,Wertex Games,Gigantum Games,19,11,8,0,"20,000 .. 50,000",0,0,0,0,49,199,75,0,,,
1375650,1375650,Crystal Chasers League,Flipstar,Flipstar,19,19,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1443330,1443330,Speedy Golf,Off The Deck Games,Off The Deck Games,19,18,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0,,,
1470820,1470820,Mad Bus,ImperiumGame,ImperiumGame,19,14,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1492570,1492570,Race To Sanity,Sinned Games,Sinned Games,19,14,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1547820,1547820,TOP TRUCK DRIVER,Stas Paty9mkin,Piece Of Voxel,19,11,8,0,"0 .. 20,000",0,0,0,0,99,999,90,0,,,
1612120,1612120,Crazy Boom,IImperiumGame,ImperiumGame,19,12,7,0,"0 .. 20,000",0,0,0,0,99,99,0,0,,,
1681120,1681120,Dark Side of Fate,LTZinc,Big Black Bear,19,14,5,0,"0 .. 20,000",0,0,0,0,49,99,51,0,,,
1765700,1765700,Quest Of Graal,"Pixel-Archipel, Théo Mn",Pixel-Archipel,19,19,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0,,,
1793420,1793420,Hovercars 3077: Underground racing,"Airem Motorsport Tech, Airem",Airem,19,18,1,0,"0 .. 20,000",0,0,0,0,479,799,40,1,,,
1864320,1864320,Race! Beauty! Bugs!,Piece Of Voxel,Piece Of Voxel,19,11,8,0,"0 .. 20,000",0,0,0,0,249,2499,90,0,,,
1866610,1866610,Traction Control,Sailboat Studios,Sailboat Studios,19,18,1,0,"0 .. 20,000",0,0,0,0,499,499,0,5,,,
1980490,1980490,Speedway Challenge 2022,Artur Berkowski Berobasket,Artur Berkowski Berobasket,19,16,3,0,"0 .. 20,000",0,0,0,0,999,999,0,3,,,
